id,name,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,review_scores_rating,instant_bookable,washer_agg,shampoo|conditioner_agg,reviews_per_month, Baking sheet, Barbecue utensils, Bathtub, Beach essentials, Beachfront, Bed linens, Breakfast, Building staff, Carbon monoxide alarm, Ceiling fan, Changing table, Cleaning before checkout, Coffee maker, Cooking basics, Dedicated workspace, Dishes and silverware, Elevator, Essentials, Extra pillows and blankets, Fire extinguisher, First aid kit, Freezer, Game console, Garden or backyard, Gym, Hangers, Host greets you, Hot tub, Hot water, Indoor fireplace, Iron, Keypad, Kitchen, Laundromat nearby, Lock on bedroom door, Long term stays allowed, Luggage dropoff allowed, Microwave, Pool, Portable fans, Private entrance, Private living room, Single level home, Waterfront, Window guards,Cooking basics,Hot water,Kitchen,Long term stays allowed,Room-darkening shades,sound_agg,wifi|ethernet|internet_agg,HDTV|TV_agg,refrigerator_agg,Smart.*Lock|Smoke.*Alarm|Safe|Lockbox_agg,balcony_agg,stove_agg,oven_agg,body|gel_agg,BBQ_agg,air_agg,dryer_agg,baby_agg,free.*parking_agg,paid.*parking_agg,heating_agg,f_property_type,f_room_type,f_neighbourhood,bathrooms,ln_price,flag_review_scores_rating,flag_reviews_per_month,accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,ln_review_scores_rating,f_minimum_nights
22643928,Penthouse luxury with breathtaking city views,"Waterloo, New South Wales, Australia",Sydney,-33.90024,151.21233,Apartment,Private_room,2,1.5 shared baths,1,1,500,4,4,4,1,24,54,84,84,2020-12-16,16,2,100,1,1,1,0.47,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,Apartment,Private_room,Sydney,4,6.214608098422191,0,0,4,0.6931471805599453,0.4804530139182014,0,2.833213344056216,2,4.605170185988092,3
22660051,Home away from home!,,Sydney,-33.89887,151.17858,Apartment,Entire_apt,6,2 baths,2,2,175,1,1,1.3,1,0,0,0,0,2020-12-15,0,0,96,1,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,6,5.1647859739235145,1,1,36,1.791759469228055,3.210401995568401,0.6931471805599453,0,1,4.564348191467836,1
22661550,Cozy apartment Single bed (female only),"Ultimo, New South Wales, Australia",Sydney,-33.88397,151.19756,Apartment,Shared_room,2,1 shared bath,1,2,40,5,5,5,1,0,0,0,0,2020-12-15,3,0,80,0,1,0,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Apartment,Shared_room,Sydney,3,3.6888794541139363,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.3862943611198906,2,4.382026634673881,3
22663903,Sydney City centre. Clean. Tidy. Safe,,Sydney,-33.87115,151.20406,Apartment,Private_room,1,1 shared bath,1,1,60,1,1,1,1,0,0,0,0,2020-12-15,3,0,93,0,1,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Apartment,Private_room,Sydney,3,4.0943445622221,0,0,1,0,0,0,1.3862943611198906,2,4.532599493153256,1
22672115,Waterlooè¶…å€¼å‡æœŸçŸ­ç§Ÿ ä½ŽäºŽåŠä»·,,Sydney,-33.90117,151.2114,Apartment,Private_room,1,1 private bath,1,1,30,14,14,14,1,0,0,0,0,2020-12-15,0,0,96,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,3.4011973816621555,1,1,1,0,0,0,0,1,4.564348191467836,3
22689848,"Bright Art-Deco Darlinghurst Studio, Roof & Views!","Darlinghurst, New South Wales, Australia",Sydney,-33.87735,151.21904,Apartment,Entire_apt,2,1 bath,0,1,112,2,2,2,1,1,1,1,1,2020-12-16,17,3,91,0,1,1,0.5,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.718498871295094,0,0,4,0.6931471805599453,0.4804530139182014,0,2.8903717578961645,2,4.51085950651685,2
22691749,Sunny Room And Comfy Bed In Paddington,"Paddington, New South Wales, Australia",Sydney,-33.88655,151.21871,Apartment,Private_room,2,1 shared bath,1,1,55,2,2,2,1,0,0,0,0,2020-12-15,3,0,80,1,1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,Private_room,Sydney,3,4.007333185232471,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.382026634673881,2
22692898,"Sensational, stylish home right across Redfern Stn","Redfern, New South Wales, Australia",Sydney,-33.89277,151.19954,Apartment,Entire_apt,2,1 bath,1,1,120,2,2,2,1,0,0,0,0,2020-12-15,3,0,100,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.787491742782046,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,2
22694767,Exclusive CBD Artist Apartment!,"Surry Hills, New South Wales, Australia",Sydney,-33.88054,151.21066,Apartment,Entire_apt,2,1 bath,1,1,88,2,2,6,1,25,55,85,266,2020-12-15,102,24,89,0,1,1,2.91,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,Apartment,Entire_apt,Sydney,3,4.477336814478207,0,0,4,0.6931471805599453,0.4804530139182014,0,4.634728988229636,3,4.48863636973214,2
22719075,Private room in one of Sydney's best location,,Sydney,-33.87039,151.19312,Apartment,Private_room,2,1 private bath,1,1,63,4,4,4,1,0,0,0,0,2020-12-15,1,0,40,0,1,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.143134726391533,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,3.6888794541139363,3
22720224,Top spot : studio + swimming pool on King Street,"Newtown, New South Wales, Australia",Sydney,-33.89309,151.18335,Apartment,Entire_apt,2,1 bath,0,1,125,3,2,2.4,1,0,0,0,168,2020-12-16,11,2,96,1,1,1,0.6,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,3,4.8283137373023015,0,0,4,0.6931471805599453,0.4804530139182014,0,2.4849066497880004,2,4.564348191467836,3
22735955,Cozy apartment female only,,Sydney,-33.88329,151.19679,Apartment,Shared_room,1,1 shared bath,1,1,25,1,1,1,1,0,0,0,0,2020-12-16,1,0,100,1,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,Shared_room,Sydney,3,3.2188758248682006,0,0,1,0,0,0,0.6931471805599453,2,4.605170185988092,1
22736743,High-rise apartment @ the heart of Zetland,"Zetland, New South Wales, Australia",Sydney,-33.90288,151.21252,Condominium,Entire_apt,2,1 bath,1,1,155,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,1,1,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Condominium,Entire_apt,Sydney,3,5.043425116919247,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,1
22738064,æƒ…äººæ¸¯å…¬å¯“,,Sydney,-33.87735,151.20433,Condominium,Private_room,2,1 private bath,0,1,75,45,45,45,1,0,0,0,0,2020-12-16,0,0,96,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Condominium,Private_room,Sydney,3,4.31748811353631,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
22739162,Cosy room in the heart of Sydney central,,Sydney,-33.88263,151.19617,Condominium,Shared_room,1,1 shared bath,1,1,30,2,2,2,1,0,0,0,0,2020-12-15,12,0,98,1,1,1,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,Condominium,Shared_room,Sydney,3,3.4011973816621555,0,0,1,0,0,0,2.5649493574615367,2,4.584967478670572,2
22739172,Funky Central Studio Apartment with Rooftop,,Sydney,-33.87865,151.21459,Apartment,Entire_apt,2,1 bath,0,1,110,10,10,10,1,0,0,0,0,2020-12-15,0,0,96,1,1,0,0.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.700480365792417,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
22739699,Clean and warm and convenient home,,Sydney,-33.90673,151.2105,Apartment,Entire_apt,4,2 baths,2,2,97,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,6,4.574710978503383,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,1
22747222,"Central, stylish apartment",,Sydney,-33.87403,151.20911,Apartment,Entire_apt,2,1 bath,1,1,145,2,2,2,1,0,0,0,0,2020-12-16,0,0,96,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.976733742420574,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,2
22751910,The Darlingbay - City Harbour View Escape (2BR),"Millers Point, New South Wales, Australia",Sydney,-33.86106,151.20216,Apartment,Entire_apt,6,1 bath,2,4,197,1,1,1.3,1,18,46,76,339,2020-12-16,111,18,94,1,1,1,3.18,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.2832037287379885,0,0,36,1.791759469228055,3.210401995568401,1.3862943611198906,4.718498871295094,3,4.543294782270004,1
22752922,Light & Leafy Private Room in Redfern/Alexandria,"Alexandria, New South Wales, Australia",Sydney,-33.89453,151.19675,Apartment,Private_room,1,1 shared bath,1,1,65,1,1,1,1,0,0,0,0,2020-12-15,1,0,96,0,1,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.174387269895637,1,0,1,0,0,0,0.6931471805599453,2,4.564348191467836,1
22757363,Inner city luxury apartment with breakfast,,Sydney,-33.88291,151.17895,Apartment,Entire_apt,3,1 bath,2,3,154,1,1,1,1,1,1,1,1,2020-12-16,11,2,96,0,1,1,0.32,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,Apartment,Entire_apt,Sydney,3,5.0369526024136295,0,0,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.4849066497880004,2,4.564348191467836,1
22758703,BRAND NEW 2BDR IN HEART OF SURRY HILLS,"Surry Hills, New South Wales, Australia",Sydney,-33.88387,151.21027,Condominium,Entire_apt,4,2 baths,2,2,190,2,2,2.1,1,0,0,0,0,2020-12-15,5,0,90,0,1,1,0.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,Condominium,Entire_apt,Sydney,6,5.247024072160486,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.791759469228055,2,4.499809670330265,2
22797540,Entire Apartment for rent in ULTIMO,"Ultimo, New South Wales, Australia",Sydney,-33.88225,151.19718,Apartment,Entire_apt,2,1 bath,1,1,100,3,3,3,1,0,0,0,0,2020-12-15,1,0,96,0,1,1,0.03,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.605170185988092,1,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.564348191467836,3
22798612,Entire floor with bathroom 5 min to Newtown train,"Newtown, New South Wales, Australia",Sydney,-33.89625,151.18254,Apartment,Private_room,2,1 private bath,1,3,79,2,2,2,1,0,0,0,0,2020-12-16,11,0,98,0,1,1,0.31,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Apartment,Private_room,Sydney,3,4.3694478524670215,0,0,4,0.6931471805599453,0.4804530139182014,1.0986122886681098,2.4849066497880004,2,4.584967478670572,2
22799948,Great master room in Sydney CBD!,,Sydney,-33.87511,151.20273,Condominium,Private_room,1,2.5 shared baths,2,1,100,30,30,30,1,29,59,89,364,2020-12-16,1,0,96,0,1,0,0.03,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,Condominium,Private_room,Sydney,7,4.605170185988092,1,0,1,0,0,0,0.6931471805599453,2,4.564348191467836,3
22825242,Awesome apartment right in the heart of Kings X!,"Potts Point, New South Wales, Australia",Sydney,-33.87395,151.22265,Apartment,Entire_apt,2,1 bath,1,1,100,2,2,2.1,1,0,0,0,0,2020-12-16,46,1,98,1,1,1,1.38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,Apartment,Entire_apt,Sydney,3,4.605170185988092,0,0,4,0.6931471805599453,0.4804530139182014,0,3.8501476017100584,2,4.584967478670572,2
22834724,Perfectly located clean Surry Hills flat,"Surry Hills, New South Wales, Australia",Sydney,-33.89007,151.20609,Apartment,Entire_apt,2,1 bath,1,1,119,2,2,2,1,0,0,0,0,2020-12-15,22,0,85,1,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.77912349311153,0,0,4,0.6931471805599453,0.4804530139182014,0,3.1354942159291497,2,4.442651256490317,2
22851489,Private room and bathroom 15 mins from Sydney CBD,"Rosebery, New South Wales, Australia",Sydney,-33.91463,151.205,Apartment,Private_room,2,1 private bath,1,2,79,1,1,1,1,0,0,0,0,2020-12-15,9,0,96,0,1,0,0.27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Private_room,Sydney,3,4.3694478524670215,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.302585092994046,2,4.564348191467836,1
22851559,"Comfy, Convenient and Cool.",,Sydney,-33.89257,151.20505,Apartment,Private_room,2,2 baths,1,1,55,7,7,7,1,0,0,0,0,2020-12-15,1,0,100,0,1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,6,4.007333185232471,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,3
22871416,Beautiful location in Waterloo close to CBD,,Sydney,-33.90091,151.20197,Apartment,Private_room,2,1 private bath,1,1,200,1,1,1,1,30,60,90,90,2020-12-16,0,0,96,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Apartment,Private_room,Sydney,3,5.298317366548036,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,1
22889645,Art Deco One Bedroom,"Elizabeth Bay, New South Wales, Australia",Sydney,-33.86912,151.22586,Apartment,Entire_apt,2,1 bath,1,1,150,3,3,3,1,0,0,0,74,2020-12-15,11,2,96,0,1,1,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,Apartment,Entire_apt,Sydney,3,5.0106352940962555,0,0,4,0.6931471805599453,0.4804530139182014,0,2.4849066497880004,2,4.564348191467836,3
22889682,Bed in CBD,,Sydney,-33.87216,151.19417,Apartment,Shared_room,1,2 shared baths,1,4,30,1,1,1,1,0,0,0,0,2020-12-15,5,0,100,0,1,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Shared_room,Sydney,6,3.4011973816621555,0,0,1,0,0,1.3862943611198906,1.791759469228055,2,4.605170185988092,1
22893859,Spacious sunny home,,Sydney,-33.89197,151.20192,Apartment,Private_room,1,2 shared baths,1,1,45,10,10,10,1,0,0,0,0,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Private_room,Sydney,6,3.8066624897703196,1,1,1,0,0,0,0,1,4.564348191467836,3
22894625,Clean. Minimalist. Central.,"Surry Hills, New South Wales, Australia",Sydney,-33.88391,151.20667,Apartment,Entire_apt,2,1 bath,1,2,80,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.382026634673881,1,1,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,4.564348191467836,1
22911013,Large Queen Room in Duplex Apartment with Pool,"Zetland, New South Wales, Australia",Sydney,-33.9035,151.20809,Apartment,Private_room,1,1 shared bath,1,1,55,4,4,4,1,0,0,0,0,2020-12-16,1,0,96,0,1,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,Apartment,Private_room,Sydney,3,4.007333185232471,1,0,1,0,0,0,0.6931471805599453,2,4.564348191467836,3
22913581,Private space in a great location,,Sydney,-33.90752,151.18345,Apartment,Private_room,2,2 baths,1,1,100,2,2,2,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Private_room,Sydney,6,4.605170185988092,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,2
22928637,"Modern, Stylish 1 bed Apt in Potts Point","Council of the City of Sydney, New South Wales, Australia",Sydney,-33.87419,151.2239,Apartment,Entire_apt,2,1 bath,1,1,99,4,4,4,1,14,34,57,58,2020-12-15,21,0,93,0,1,1,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,Apartment,Entire_apt,Sydney,3,4.59511985013459,0,0,4,0.6931471805599453,0.4804530139182014,0,3.091042453358316,2,4.532599493153256,3
22961295,best location in CBD,,Sydney,-33.88465,151.19822,Condominium,Shared_room,1,1 shared bath,1,1,49,2,2,2,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,Condominium,Shared_room,Sydney,3,3.8918202981106265,1,1,1,0,0,0,0,1,4.564348191467836,2
22976721,Private room with private bathroom in Zetland,"Zetland, New South Wales, Australia",Sydney,-33.9081,151.21231,Apartment,Private_room,1,1 private bath,1,1,79,3,3,3,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Private_room,Sydney,3,4.3694478524670215,1,1,1,0,0,0,0,1,4.564348191467836,3
22984222,Central Park åŽ…æˆ¿ä¸‰å‘¨çŸ­ç§Ÿ,,Sydney,-33.88525,151.2002,Apartment,Shared_room,1,1 shared bath,1,1,28,3,3,3,1,0,0,0,0,2020-12-15,3,0,40,1,1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Apartment,Shared_room,Sydney,3,3.332204510175204,0,0,1,0,0,0,1.3862943611198906,2,3.6888794541139363,3
22988309,Spacious modern designer - 1BR apartment,"Surry Hills, New South Wales, Australia",Sydney,-33.88652,151.21177,Apartment,Entire_apt,2,1 bath,1,1,99,14,14,14,1,0,0,0,0,2020-12-15,1,0,100,1,1,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.59511985013459,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,3
22990712,Large room with ensuite,,Sydney,-33.89291,151.20222,Apartment,Private_room,1,1 private bath,1,1,65,3,3,3,1,0,0,0,0,2020-12-16,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Private_room,Sydney,3,4.174387269895637,1,1,1,0,0,0,0,1,4.564348191467836,3
